date,PET,precipitation,streamflow,temperature
12/6/2009 0:00,0.719540473,0.616821434,1.171704206,14.5924345
12/7/2009 0:00,0.88486737,0.29531234,1.186210883,12.9941182
12/8/2009 0:00,0.87738318,0,0.663366554,9.902736076
12/9/2009 0:00,0.971850416,0,0.54940004,9.524100537
12/10/2009 0:00,0.912340495,0.005602284,0.478816026,9.188949984
12/11/2009 0:00,0.986309391,0.005602284,0.451429141,8.756671943
12/12/2009 0:00,0.554889098,0.005602284,0.42416185,6.519098125
12/13/2009 0:00,0.549131773,1.643394615,0.398890584,4.272406544
12/14/2009 0:00,0.340249871,4.772206638,0.44046165,1.82127095
12/15/2009 0:00,0.429304105,3.388722851,0.567542263,2.490624498
12/16/2009 0:00,0.449653383,0.306473415,0.579070903,2.817762253
12/17/2009 0:00,0.523769214,0.131708116,0.561760364,1.953342135
12/18/2009 0:00,0.480050459,12.4059509,0.824656169,1.823181643
12/19/2009 0:00,0.433659295,1.948849317,1.423531991,0.580405864
12/20/2009 0:00,0.539354539,0.027598839,0.971971298,1.612669941
12/21/2009 0:00,0.971419757,0.11173508,0.820805262,7.460601186
12/22/2009 0:00,0.884138479,6.872686204,1.795923496,10.40874157
12/23/2009 0:00,0.449639305,11.19018592,3.960104916,4.877858224
12/24/2009 0:00,1.105703748,0.68835572,4.005636835,10.79716289
12/25/2009 0:00,0.747599979,2.279475669,3.013567869,5.794102069
12/26/2009 0:00,0.587130944,2.398380687,2.383884792,5.816400642
12/27/2009 0:00,0.755230615,0.143023425,1.922840343,6.248829424
12/28/2009 0:00,0.924908639,3.066858939,1.482413793,12.92596777
12/29/2009 0:00,0.832433836,0.456941024,1.306414192,16.07746058
12/30/2009 0:00,0.824371829,0.616908557,1.298473191,13.40221462
12/31/2009 0:00,0.827955215,3.783629832,2.094875424,10.19179845
1/1/2010 0:00,0.677201963,0.944385494,1.702184572,6.679213695
1/2/2010 0:00,0.747498427,0.786954909,1.398578832,6.74343143
1/3/2010 0:00,0.606663887,4.553448368,0.953159259,10.29179408
1/4/2010 0:00,0.726865903,0.293332099,1.018588798,8.270910126
1/5/2010 0:00,0.546490039,2.908865579,0.909292406,5.046560794
1/6/2010 0:00,0.565385616,0.23613896,1.191921467,3.368076424
1/7/2010 0:00,0.434368541,3.852239286,1.146631453,2.514773616
1/8/2010 0:00,0.412787813,10.32353206,1.056703209,1.435377166
1/9/2010 0:00,0.429461178,7.811479102,1.276282639,1.108112655
1/10/2010 0:00,0.534282458,1.911991031,1.417211481,-0.068346043
1/11/2010 0:00,0.654263961,0.358197302,1.679527606,0.778611877
1/12/2010 0:00,0.881797573,8.112172929,2.738580825,5.97705839
1/13/2010 0:00,0.848232887,1.457986732,6.334287423,6.682043403
1/14/2010 0:00,0.827045944,24.47333787,13.73687861,9.102473052
1/15/2010 0:00,0.973760349,1.280857254,11.45983855,8.435076578
1/16/2010 0:00,0.960156474,0.761918229,6.353302771,12.59756267
1/17/2010 0:00,0.727794022,1.853418199,5.077026111,9.628208111
1/18/2010 0:00,1.05893591,0.009952901,4.246940403,9.546122541
1/19/2010 0:00,1.078919197,2.863446041,3.86675304,13.27887979
1/20/2010 0:00,1.062811631,1.807241164,3.917305162,9.012964573
1/21/2010 0:00,0.874822385,0.012676964,3.537368946,5.76365172
1/22/2010 0:00,1.193974687,0,3.303677497,8.127423661
1/23/2010 0:00,0.726914003,3.572710481,1.886436117,9.153453413
1/24/2010 0:00,0.685792316,15.08589038,2.378186167,7.979079087
1/25/2010 0:00,0.716901394,2.516122301,6.027937014,5.222005006
1/26/2010 0:00,0.721587359,0.021983929,3.570310943,3.246013029
1/27/2010 0:00,0.435529716,0.097341943,2.102236396,2.227803595
1/28/2010 0:00,0.768349011,4.472319277,2.091771975,4.600344587
1/29/2010 0:00,0.612451343,23.02129377,4.290771377,7.174974209
1/30/2010 0:00,0.503507613,52.09772619,25.61772175,5.446920687
1/31/2010 0:00,0.564720957,14.18986874,27.38463624,3.873192295
2/1/2010 0:00,0.919538454,4.028211293,12.13316723,4.272102316
2/2/2010 0:00,1.149360099,0.026953964,7.506613514,4.490235276
2/3/2010 0:00,1.370491338,0.060459591,5.685810245,6.643139569
2/4/2010 0:00,1.265655459,3.415963284,4.698447279,10.16124152
2/5/2010 0:00,1.303268686,1.628374623,4.839160853,9.636346228
2/6/2010 0:00,0.841466595,8.646082971,2.564524616,9.660701981
2/7/2010 0:00,0.9227901,1.673005091,3.476059398,8.752864533
2/8/2010 0:00,0.855689257,7.791913245,4.542066972,7.841685478
2/9/2010 0:00,0.655272803,5.153407933,4.589593382,4.970530213
2/10/2010 0:00,0.817193026,0.24937027,5.300103648,3.63165422
2/11/2010 0:00,0.541375737,11.51064586,3.552455651,0.869015011
2/12/2010 0:00,0.562513238,2.091918452,2.431949372,1.410973838
2/13/2010 0:00,0.386580954,0.928465522,2.593131353,0.453671688
2/14/2010 0:00,0.529378026,1.418285152,1.924957146,0.691121591
2/15/2010 0:00,0.827484118,0.039984388,1.791490931,1.088234457
2/16/2010 0:00,1.246483662,0.041758545,1.797590193,4.41140306
2/17/2010 0:00,0.840910535,2.279951297,3.164165836,6.234425448
2/18/2010 0:00,1.288990685,0.164476396,3.814688061,6.831677063
2/19/2010 0:00,1.032844513,4.357023972,3.342503488,5.208032949
2/20/2010 0:00,1.39609094,0.171631659,3.147608132,5.553272372
2/21/2010 0:00,1.460812197,0.000933824,2.649238589,8.019039923
2/22/2010 0:00,1.377960773,0.051206979,2.632573251,12.79038879
2/23/2010 0:00,1.308525274,0,1.955028902,12.92235139
2/24/2010 0:00,1.47942119,0.450573524,1.922212478,12.58283614
2/25/2010 0:00,1.7139743,1.472031765,2.017600159,15.29055468
2/26/2010 0:00,1.587544693,0.071624438,1.483795097,10.56457352
2/27/2010 0:00,2.250134692,0.806268061,0.979445884,13.70047207
2/28/2010 0:00,1.759699092,0.005586402,0.850063783,11.1877452
3/1/2010 0:00,1.87517348,0.025090502,0.764955152,10.66536181
3/2/2010 0:00,2.240037992,0.020327195,0.639250548,10.54365648
3/3/2010 0:00,1.395520822,3.322477344,0.634801674,9.539951336
3/4/2010 0:00,1.253158809,1.34729911,0.709069165,8.876446554
3/5/2010 0:00,1.253234143,0.112428659,0.753856887,6.540729524
3/6/2010 0:00,1.794850252,0,0.521229819,6.852180484
3/7/2010 0:00,1.047073543,0.003001328,0.482631054,3.459165215
3/8/2010 0:00,1.025832192,5.846493301,0.509126968,1.429627196
3/9/2010 0:00,1.031755619,0,0.554907315,3.309548025
3/10/2010 0:00,0.782712918,0.150604737,0.472322105,3.277380318
3/11/2010 0:00,0.712656818,0.712701845,0.440564082,2.340063881
3/12/2010 0:00,1.200539548,0.010974777,0.432569265,4.794238718
3/13/2010 0:00,1.009827234,1.986263882,0.476579629,4.600235843
3/14/2010 0:00,1.258826028,0.009633926,0.502017142,5.531881453
3/15/2010 0:00,1.966015978,0.065685753,0.509958142,6.93773071
3/16/2010 0:00,3.069508063,0.020876871,0.510340841,9.875293352
3/17/2010 0:00,3.117983003,0.031530019,0.472477576,13.95595137
3/18/2010 0:00,2.293648278,0.072919935,0.450496313,14.70595134
3/19/2010 0:00,2.21798845,0.056075588,0.436904525,16.26785445
3/20/2010 0:00,2.738782888,0.552794375,0.422403827,17.58134818
3/21/2010 0:00,1.372495936,1.987607782,0.432820411,10.85952809
3/22/2010 0:00,2.097050683,0,0.416507873,11.16925019
3/23/2010 0:00,3.301798693,0,0.401259717,13.66222091
3/24/2010 0:00,2.485287665,2.358098078,0.413296791,14.92492463
3/25/2010 0:00,2.322539286,0.395025979,0.442710783,13.37024482
3/26/2010 0:00,2.184506789,0.087077609,0.374805661,11.59115195
3/27/2010 0:00,2.434708074,1.225681469,0.390807255,11.43290016
3/28/2010 0:00,3.032397955,0.072504419,0.321999203,12.0950405
3/29/2010 0:00,2.872580145,6.069609842,0.356974287,14.19667528
3/30/2010 0:00,2.01766606,7.509326171,0.689467809,9.873260002
3/31/2010 0:00,2.359485883,6.906194683,0.712429739,8.74899075
4/1/2010 0:00,2.079031917,0.454590201,1.009212677,7.822596823
4/2/2010 0:00,2.739927354,0.003735295,0.620163444,9.807570225
4/3/2010 0:00,2.31003078,0.527711345,0.522138728,10.9895339
4/4/2010 0:00,2.115365205,2.742985164,0.470354794,8.298253273
4/5/2010 0:00,3.619157498,0,0.430225234,10.71553459
4/6/2010 0:00,3.501566983,0.029540192,0.407861272,15.14874528
4/7/2010 0:00,1.850284956,11.49330285,0.803900737,10.1619309
4/8/2010 0:00,2.258868465,0.206671356,0.847695834,9.26582155
4/9/2010 0:00,2.880056191,0.002285669,0.538756229,10.3450606
4/10/2010 0:00,4.02574653,0,0.510017939,13.71268033
4/11/2010 0:00,2.736733571,0,0.43047638,10.3244322
4/12/2010 0:00,1.773898225,0,0.433615707,9.36584454
4/13/2010 0:00,2.517172847,0,0.401008571,8.564724958
4/14/2010 0:00,2.909864491,0,0.38113813,9.716531762
4/15/2010 0:00,2.709883729,0,0.359916285,10.46866971
4/16/2010 0:00,3.212056407,0,0.358660554,12.46886259
4/17/2010 0:00,3.816005804,0,0.338299781,13.14243673
4/18/2010 0:00,3.395312572,2.986915654,0.345194339,14.29211373
4/19/2010 0:00,3.192930401,0.621334177,0.441269683,14.22419104
4/20/2010 0:00,3.334195873,0.136604847,0.383828981,13.9539989
4/21/2010 0:00,4.58319985,1.286191869,0.354953159,16.31673693
4/22/2010 0:00,1.952276532,1.665716166,0.359689057,14.10406898
4/23/2010 0:00,2.056181165,0.513687386,0.353201116,12.73696434
4/24/2010 0:00,4.354870264,0,0.334484752,14.8985765
4/25/2010 0:00,3.382894724,0,0.323727327,14.71746806
4/26/2010 0:00,4.115793301,0,0.309854495,14.81820594
4/27/2010 0:00,4.881401489,0,0.306218856,17.36157906
4/28/2010 0:00,6.211156599,0,0.30090891,20.97939194
4/29/2010 0:00,4.314231434,3.131199601,0.291365358,17.72321236
4/30/2010 0:00,1.922586015,0.254929708,0.316276659,13.52111729
5/1/2010 0:00,2.494128089,5.821641773,0.366230815,12.09305772
5/2/2010 0:00,2.150802934,0.984684324,0.380271078,10.58862694
5/3/2010 0:00,1.793747061,26.01152611,1.477905123,8.142445419
5/4/2010 0:00,1.509313823,14.23384903,4.226220849,7.095127334
5/5/2010 0:00,1.620224598,4.557972012,4.244446881,8.065510945
5/6/2010 0:00,2.524430022,2.830393892,2.430304963,8.981679529
5/7/2010 0:00,3.206528933,5.766225185,1.625459438,9.272558966
5/8/2010 0:00,3.436201399,0.087346656,1.981781941,12.25659463
5/9/2010 0:00,4.077369593,0.464170908,1.232912099,15.04424422
5/10/2010 0:00,4.250345875,0,0.921843731,13.65977176
5/11/2010 0:00,2.627466514,1.042470575,0.716442097,11.37599747
5/12/2010 0:00,2.121647154,2.765813516,0.668437313,9.275843107
5/13/2010 0:00,2.175490451,6.743695223,1.017255332,7.781791291
5/14/2010 0:00,3.244382034,8.792875171,1.250444489,8.978082037
5/15/2010 0:00,2.261914068,8.709919601,3.381849711,9.567947792
5/16/2010 0:00,2.677271204,1.482249885,2.281255731,10.09057262
5/17/2010 0:00,3.725939219,0.063600809,1.455254136,11.92937346
5/18/2010 0:00,4.240504606,0.005279061,1.012148694,12.72466471
5/19/2010 0:00,3.618831991,0.057012359,0.839695037,12.5036979
5/20/2010 0:00,4.347284021,0.052840795,0.708949571,14.06024996
5/21/2010 0:00,5.347214624,0.006857007,0.612557305,16.3370111
5/22/2010 0:00,5.604927013,0,0.559314331,18.42928661
5/23/2010 0:00,5.939882992,0,0.509288419,20.10207072
5/24/2010 0:00,5.318749947,0.882972364,0.478947578,20.97682742
5/25/2010 0:00,5.307901604,0.026052049,0.444881403,20.07912774
5/26/2010 0:00,4.002496667,3.646378935,0.436958342,16.49006185
5/27/2010 0:00,3.2783437,0.126514768,0.458461232,15.26462481
5/28/2010 0:00,2.954939046,1.881621853,0.422858282,13.7085016
5/29/2010 0:00,4.583420376,0.006495081,0.398000797,15.26464144
5/30/2010 0:00,3.69478502,0.009003985,0.346103249,16.47912336
5/31/2010 0:00,3.865067401,0.243219127,0.351676301,18.42509922
6/1/2010 0:00,4.122734357,0.012392638,0.3448236,17.33869716
6/2/2010 0:00,3.748403666,0.012005314,0.331961331,16.41798398
6/3/2010 0:00,5.4598825,0.021274858,0.321718158,17.61303487
6/4/2010 0:00,4.672688478,0.006706937,0.282670919,17.44759612
6/5/2010 0:00,4.31178688,0.377337781,0.273342635,18.25095402
6/6/2010 0:00,3.157857798,1.224584798,0.264289416,15.13779307
6/7/2010 0:00,5.34638522,0,0.272385888,16.42556324
6/8/2010 0:00,4.063106005,1.556647003,0.267303169,15.8230147
6/9/2010 0:00,4.126063807,9.861120866,0.299061192,17.03512925
6/10/2010 0:00,3.090047223,10.31575716,0.540131553,15.48854797
6/11/2010 0:00,2.334948986,9.262295171,0.54017939,14.81650254
6/12/2010 0:00,2.186669453,6.383678201,0.876075344,14.43627736
6/13/2010 0:00,2.660922495,2.698187294,0.751357385,15.39891216
6/14/2010 0:00,2.454262099,7.07701653,0.789740881,12.93114439
6/15/2010 0:00,2.877820066,21.4087446,2.717137732,12.55498184
6/16/2010 0:00,1.963957472,86.46380263,39.8530895,12.22548421
6/17/2010 0:00,2.237844455,0.886179101,24.79975085,12.56449333
6/18/2010 0:00,3.183422261,0.116961308,4.88547339,14.42591985
6/19/2010 0:00,3.047539297,6.655241978,3.397809448,15.11258084
6/20/2010 0:00,3.075282038,2.661353986,3.765164441,13.70074579
6/21/2010 0:00,3.864561372,0.032475403,2.629984054,13.70831366
6/22/2010 0:00,4.991851557,0,2.076176998,15.43369821
6/23/2010 0:00,5.287751431,0,1.809513654,16.97147916
6/24/2010 0:00,5.818225266,0,1.678128364,18.97753373
6/25/2010 0:00,5.959256488,0.015170975,1.556980267,20.5731767
6/26/2010 0:00,4.999027505,0.469700116,1.001217859,20.78321024
6/27/2010 0:00,3.843173913,0.965366624,0.838576839,19.07835804
6/28/2010 0:00,4.662132359,0,0.619487742,19.90496635
6/29/2010 0:00,5.090673217,0,0.492365956,19.78018535
6/30/2010 0:00,5.766592685,0,0.452051027,21.26147064
7/1/2010 0:00,5.441936878,3.242351689,0.429053219,21.48347309
7/2/2010 0:00,4.099607481,6.914670593,0.57270281,19.81903021
7/3/2010 0:00,3.272965074,0.993409654,0.660203309,18.39818661
7/4/2010 0:00,3.514300384,0.345348013,0.457145705,19.09508234
7/5/2010 0:00,4.289514083,0.050371938,0.399196731,18.24783302
7/6/2010 0:00,4.246821301,1.045010201,0.354785729,18.51324195
7/7/2010 0:00,6.462981045,0,0.337851306,21.63888727
7/8/2010 0:00,5.652649745,0.019351996,0.326729121,23.61108075
7/9/2010 0:00,4.111466102,0.589183451,0.323799083,20.55412061
7/10/2010 0:00,5.855992619,0,0.310093681,21.50398548
7/11/2010 0:00,3.422108741,0.030275717,0.288710385,20.14472395
7/12/2010 0:00,3.813009087,0.029617255,0.291616504,20.43119856
7/13/2010 0:00,4.859903146,0.072275108,0.28481164,20.90554586
7/14/2010 0:00,2.979454251,0.427676734,0.279083117,18.66909607
7/15/2010 0:00,4.928165101,0.015499066,0.272481563,20.43621132
7/16/2010 0:00,4.225548428,0.632748849,0.263589795,18.48942037
7/17/2010 0:00,3.229106778,0.108548068,0.258321706,17.12676431
7/18/2010 0:00,5.136384543,0,0.260522224,19.50236392
7/19/2010 0:00,5.003778518,0.080280446,0.256515846,20.25709236
7/20/2010 0:00,3.844764911,0.220962567,0.243235001,18.97280654
7/21/2010 0:00,2.694290505,0.780438445,0.243701415,16.73796647
7/22/2010 0:00,2.953139281,0.071107005,0.250739486,16.83564452
7/23/2010 0:00,3.717739063,0.038466076,0.247241379,16.64636913
7/24/2010 0:00,4.40266809,0.003001328,0.237398844,17.0544973
7/25/2010 0:00,3.946894273,0.018007971,0.22590592,17.39233746
7/26/2010 0:00,3.811749647,0.021009299,0.227353,18.92911566
7/27/2010 0:00,4.807699071,0,0.230193343,20.23905783
7/28/2010 0:00,4.987865075,0,0.258345625,20.99665665
7/29/2010 0:00,3.240685065,0.058637864,0.22157066,19.28478161
7/30/2010 0:00,4.394602707,0.012190627,0.222216464,19.73626073
7/31/2010 0:00,4.740480461,0.021009299,0.218030696,19.65012401
8/1/2010 0:00,2.33230254,1.384895597,0.217630058,18.69154967
8/2/2010 0:00,2.751586687,3.0462673,0.235874028,17.57186162
8/3/2010 0:00,3.559901861,0.286733913,0.269132948,18.01797503
8/4/2010 0:00,3.525968017,0.26817836,0.244939207,18.477366
8/5/2010 0:00,3.517020501,4.980362831,0.272427746,17.97091044
8/6/2010 0:00,4.465775131,0,0.274891369,17.90219899
8/7/2010 0:00,4.786054398,0,0.230540163,18.86101369
8/8/2010 0:00,3.32833991,0.055449775,0.217127766,18.98824008
8/9/2010 0:00,3.239725514,0.555800068,0.217821407,19.29907511
8/10/2010 0:00,4.790624023,0,0.237165637,19.29082581
8/11/2010 0:00,4.434380035,0.006002657,0.215411601,19.61315489
8/12/2010 0:00,2.677047603,5.583910695,0.217498505,18.17255036
8/13/2010 0:00,2.683663018,1.891790739,0.249657166,16.08447729
8/14/2010 0:00,2.836159207,3.813495213,0.258375523,15.73258884
8/15/2010 0:00,3.154263882,0.752064122,0.264002392,15.96708164
8/16/2010 0:00,3.885698944,0.156670351,0.242224437,16.99400292
8/17/2010 0:00,4.681456376,0.045537728,0.21722344,18.09082183
8/18/2010 0:00,4.333313852,0.135974754,0.210424557,19.19824062
8/19/2010 0:00,3.636909074,0.201737861,0.209025314,19.91311536
8/20/2010 0:00,4.643063752,0.03127979,0.206531792,22.05528624
8/21/2010 0:00,6.159197848,0,0.20675304,24.68761483
8/22/2010 0:00,3.847299904,0.000933824,0.207034084,22.59793841
8/23/2010 0:00,4.76362626,0,0.207841339,22.71019068
8/24/2010 0:00,2.798525979,2.319762484,0.207578234,18.46378211
8/25/2010 0:00,5.776467777,0.001051189,0.208851904,23.40663894
8/26/2010 0:00,5.1966825,0,0.207542356,23.60732172
8/27/2010 0:00,3.487627703,0.200750103,0.196545744,21.77014959
8/28/2010 0:00,3.124720057,0.745458274,0.194745864,18.52664407
8/29/2010 0:00,3.590596061,0,0.193848914,16.94351802
8/30/2010 0:00,3.541147672,0,0.191271676,16.34219465
8/31/2010 0:00,4.297780562,0,0.190003986,17.61154591
9/1/2010 0:00,4.653215955,0.336546636,0.190912896,21.02281316
9/2/2010 0:00,3.49025661,0.092046148,0.189435918,19.4695613
9/3/2010 0:00,4.10824333,0.048272971,0.189447877,18.4580075
9/4/2010 0:00,3.804313176,0,0.187378912,18.27839809
9/5/2010 0:00,5.040957609,0,0.187935021,20.72376487
9/6/2010 0:00,3.882864156,0.555641724,0.188574846,20.29827571
9/7/2010 0:00,3.308171235,12.04729416,0.258907714,17.8004676
9/8/2010 0:00,3.310685591,1.958281391,0.239419972,17.26803053
9/9/2010 0:00,2.98371746,1.126533173,0.211124178,16.82906959
9/10/2010 0:00,3.889583679,0,0.199720949,17.38847323
9/11/2010 0:00,3.902845491,0,0.191044449,19.13549449
9/12/2010 0:00,2.439209405,0.170575818,0.19066175,17.84234889
9/13/2010 0:00,3.103901232,0.019681519,0.189411999,16.41297728
9/14/2010 0:00,3.975921182,0,0.18740283,17.73356065
9/15/2010 0:00,3.830325474,0.098391057,0.187426749,18.84766434
9/16/2010 0:00,1.797479507,3.416671548,0.199643213,16.49257364
9/17/2010 0:00,1.41795839,2.714721314,0.204373131,14.71885184
9/18/2010 0:00,2.689721362,0.143279824,0.193035679,14.50408929
9/19/2010 0:00,3.331089672,0,0.188718358,14.00572628
9/20/2010 0:00,3.9086332,0.018028545,0.188216065,17.69049736
9/21/2010 0:00,3.222116256,0,0.189854495,19.72376548
9/22/2010 0:00,3.590945812,0.009307499,0.189734901,21.24616473
9/23/2010 0:00,2.491913898,0.187458026,0.189244568,18.38933115
9/24/2010 0:00,1.572594244,7.963107258,0.208104445,14.62346392
9/25/2010 0:00,1.72008731,13.84425551,0.372144708,13.25871668
9/26/2010 0:00,1.579467198,0.205829028,0.5472354,12.22256549
9/27/2010 0:00,2.419820358,0,0.277313135,12.50937052
9/28/2010 0:00,2.51158544,0,0.214729918,13.08949752
9/29/2010 0:00,2.899784459,0,0.200354794,14.83570025
9/30/2010 0:00,1.900876073,0.98019892,0.194578433,14.42927237
10/1/2010 0:00,2.941352899,0,0.19499701,16.23211225
10/2/2010 0:00,3.384586149,0,0.192963923,20.6875444
10/3/2010 0:00,2.21340347,0.568831699,0.188503089,21.38723269
10/4/2010 0:00,2.258355836,10.32100567,0.34499103,15.06350649
10/5/2010 0:00,3.089669593,0.034270577,0.313609727,17.470103
10/6/2010 0:00,2.189063636,0.025278704,0.211728124,18.2235377
10/7/2010 0:00,2.872144462,1.35303034,0.196796891,19.66394313
10/8/2010 0:00,2.749349823,0.063455619,0.208134343,21.94349651
10/9/2010 0:00,2.38603931,6.566272501,0.20927646,20.58051364
10/10/2010 0:00,1.157750941,12.23223171,0.261628463,13.89029877
10/11/2010 0:00,1.21302315,8.58959513,0.847994818,14.27637974
10/12/2010 0:00,1.040385679,0.40774411,0.565587004,14.76418125
10/13/2010 0:00,1.650171624,0.10739051,0.288530995,14.77297608
10/14/2010 0:00,1.53813227,0.064240311,0.247743672,11.8803468
10/15/2010 0:00,1.181971188,0.18009638,0.217151684,11.64152837
10/16/2010 0:00,1.231389163,4.305487161,0.212684871,10.17691849
10/17/2010 0:00,1.240199848,3.236533625,0.258871836,9.349337332
10/18/2010 0:00,1.413846888,0.271456265,0.265413594,8.801284907
10/19/2010 0:00,1.531489429,0.036907986,0.221498904,8.961139572
10/20/2010 0:00,1.506084643,0.0771163,0.205258122,9.043802892
10/21/2010 0:00,2.011754171,0,0.200564082,10.25017536
10/22/2010 0:00,1.840471768,0,0.198309747,12.28618619
10/23/2010 0:00,1.692248795,0,0.203147299,12.54546476
10/24/2010 0:00,1.305831771,12.34638239,0.208642615,12.26516863
10/25/2010 0:00,1.3191854,3.436589465,0.592686865,8.906150565
10/26/2010 0:00,1.499437379,0,0.41113813,7.166941635
10/27/2010 0:00,1.862807648,0.009575636,0.254034283,9.903874439
10/28/2010 0:00,2.102508256,0.015170975,0.217073949,12.88797261
10/29/2010 0:00,1.809021674,6.064612952,0.209342236,15.82614459
10/30/2010 0:00,1.444695018,0.13007886,0.259200718,12.58944922
10/31/2010 0:00,1.163464105,15.17951248,0.242798485,13.29216053
11/1/2010 0:00,0.894766167,24.59872329,4.072704804,12.94277531
11/2/2010 0:00,1.084662417,1.304510196,1.894281443,12.67248273
11/3/2010 0:00,1.297481913,0.261481394,0.766904525,14.56469277
11/4/2010 0:00,1.371563003,0.081058909,0.480281044,15.24129607
11/5/2010 0:00,1.48599528,0.028701083,0.368371537,14.2135837
11/6/2010 0:00,1.225653495,0.019485242,0.310015946,12.59410963
11/7/2010 0:00,1.05920639,20.18527227,0.751578633,9.817971723
11/8/2010 0:00,0.984919683,14.014199,3.34951166,9.016303198
11/9/2010 0:00,0.95986801,10.24206521,2.472413793,9.103184436
11/10/2010 0:00,0.776701683,25.04041201,6.766372334,7.969884612
